IDTRANS,NSERIE,SERIE,NUMTIKET,NUMBARRA,NNUMBARRA,FECHA,JORNADA,CREDITO,NCREDITO,NUMCLIE,PUNTOVENTA,NPUNTOVENTA,NUMCUEN,NNUMCUEN,SERVICIO,NSERVICIO,ALMACEN,NALMACEN,CABIMPORTE,CABDESCUENTO,CABNETO,CAMARERO,NCAMARERO,MACROGRUPO,NMACROGRUPO,GRUPO,NGRUPO,FAMILIA,NFAMILIA,TIPOPRODUCTO,NTIPOPRODUCTO,PRODUCTO,NPRODUCTO,CANTIDAD,PRECIO,IVA,IMPORTE,IMPORTESINIVA,DESCUENTO,IMPORTEDESCUENTO,IMPORTESINIVADESCUENTO,ANULADA,FORMATO,NFORMATO,TIENDA,ESTABLECIMIENTO,CTACONTABLE,CECO,NIFCLIENTE,NOMBRECLIENTE,VENCIMIENTO,PROMOCION,COMENSALES,COSTE,OBSERVACIONES,Turno,Denominacion 2,Factura,Motivo
,,1,24440,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,90.0,,74.380165,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24441,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,96.7,,79.917355,,,,,,Licor43,,,,,3,Licor 43 1,1.0,18.35,21.0,18.35,15.165289,0.0,18.35,15.165289,,,,1,Experiencia 43,,,1234,cliente contado,,,,18.4525,,,,,
,,1,24441,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,96.7,,79.917355,,,,,,Licor43,,,,,6,Licor 43 1.75,2.0,30.0,21.0,60.0,49.586777,0.0,60.0,49.586777,,,,1,Experiencia 43,,,1234,cliente contado,,,,35.7676,,,,,
,,1,24441,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,96.7,,79.917355,,,,,,Licor43,,,,,100,Licor 43 chocolate 0.7,1.0,18.35,21.0,18.35,15.165289,0.0,18.35,15.165289,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.6652,,,,,
,,1,24442,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,67.5,,55.785124,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,67.5,21.0,67.5,55.785124,0.0,67.5,55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24443,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,19.6,,16.198347,,,,,,Licor43,,,,,702,Licor 43 creme brulee 0.7,1.0,19.6,21.0,19.6,16.198347,0.0,19.6,16.198347,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.6652,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,67.5,21.0,-67.5,-55.785124,-0.0,-67.5,-55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2611,Entrada visita premium PRESENTACION NEW,1.0,22.5,21.0,22.5,18.595041,0.0,22.5,18.595041,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,703,Coctel ginger 43,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,704,Coctel Carajillo 43,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,2.0,22.5,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5164,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,52.0,21.0,-52.0,-42.975207,-0.0,-52.0,-42.975207,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,2.0,22.5,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,186,Entrada infantil,1.0,7.0,21.0,7.0,5.785124,0.0,7.0,5.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5165,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,67.5,21.0,-67.5,-55.785124,-0.0,-67.5,-55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,3.0,22.5,21.0,67.5,55.785124,0.0,67.5,55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5166,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24444,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,59.0,,48.760331,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,59.0,21.0,59.0,48.760331,0.0,59.0,48.760331,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24445,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,74.5,,61.570248,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,74.5,21.0,74.5,61.570248,0.0,74.5,61.570248,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,74.5,21.0,-74.5,-61.570248,-0.0,-74.5,-61.570248,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,3.0,22.5,21.0,67.5,55.785124,0.0,67.5,55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,186,Entrada infantil,1.0,7.0,21.0,7.0,5.785124,0.0,7.0,5.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5167,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,514,Zumo de melocoton,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,67.5,21.0,-67.5,-55.785124,-0.0,-67.5,-55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,3.0,22.5,21.0,67.5,55.785124,0.0,67.5,55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5168,2,Degustación Experiencia 43 Fábrica,12/8/2025 00:00,12/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
